Algorithm,Type,Security Level,Key Generation (ms),Key Gen Std (ms),Public Key Size (bytes),Secret Key Size (bytes),Message Size (bytes),Signing (ms),Sign Std (ms),Verification (ms),Verify Std (ms),Signature Size (bytes),Family
cross-rsdp-128-small,Post-Quantum,1,0.2166271209716797,0.014259862851865512,77,0,1048576,53.93173933029175,0.05098952301527747,40.84564447402954,0.06570709957621554,10080,cross
cross-rsdp-192-balanced,Post-Quantum,3,0.39367198944091797,0.012848721202479676,115,0,1024,22.44802713394165,0.06419314203829889,12.30332612991333,0.037435709002396164,28222,cross
cross-rsdp-192-balanced,Post-Quantum,3,0.39367198944091797,0.012848721202479676,115,0,10240,22.643792629241943,0.05392669222885279,12.500393390655518,0.034320789227078805,28222,cross
cross-rsdp-192-balanced,Post-Quantum,3,0.39367198944091797,0.012848721202479676,115,0,102400,24.581739902496338,0.06290223443625367,14.436047077178955,0.03865720422284942,28222,cross
cross-rsdp-192-balanced,Post-Quantum,3,0.39367198944091797,0.012848721202479676,115,0,1048576,45.16663074493408,0.05863945720063269,34.95031118392944,0.062415396275729944,28222,cross
cross-rsdp-192-fast,Post-Quantum,3,0.3936433792114258,0.010092730154039593,115,0,1024,12.941281795501709,0.04794607768292277,7.359614372253418,0.030754710695453134,42682,cross
cross-rsdp-192-fast,Post-Quantum,3,0.3936433792114258,0.010092730154039593,115,0,10240,13.127126693725586,0.04934559324799694,7.562203407287598,0.032403556358950196,42682,cross
cross-rsdp-192-fast,Post-Quantum,3,0.3936433792114258,0.010092730154039593,115,0,102400,15.078792572021484,0.05309041534917077,9.485645294189453,0.04318712694012641,42682,cross
cross-rsdp-192-fast,Post-Quantum,3,0.3936433792114258,0.010092730154039593,115,0,1048576,35.7024359703064,0.05481640471342869,30.074481964111328,0.05639251586584979,42682,cross
cross-rsdp-192-small,Post-Quantum,3,0.39377689361572266,0.013327695815494199,115,0,1024,52.76662826538086,0.06149546896594767,28.419406414031982,0.03772884416043646,23642,cross
cross-rsdp-192-small,Post-Quantum,3,0.39377689361572266,0.013327695815494199,115,0,10240,52.96994686126709,0.053372008650301145,28.6246657371521,0.03796220340465189,23642,cross
cross-rsdp-192-small,Post-Quantum,3,0.39377689361572266,0.013327695815494199,115,0,102400,54.920382499694824,0.06495812595249978,30.610182285308838,0.04278372203366529,23642,cross
cross-rsdp-192-small,Post-Quantum,3,0.39377689361572266,0.013327695815494199,115,0,1048576,75.50793409347534,0.06819829037639745,51.13095283508301,0.040761435404077694,23642,cross
cross-rsdp-256-balanced,Post-Quantum,5,0.6574296951293945,0.013115380681895297,153,0,1024,44.13403272628784,0.060818690422430065,21.34159803390503,0.04094861653805808,51056,cross
cross-rsdp-256-balanced,Post-Quantum,5,0.6574296951293945,0.013115380681895297,153,0,10240,44.328792095184326,0.06795281898830523,21.536340713500977,0.03733018176216015,51056,cross
cross-rsdp-256-balanced,Post-Quantum,5,0.6574296951293945,0.013115380681895297,153,0,102400,46.283462047576904,0.06581942130524611,23.521981239318848,0.0422116201884291,51056,cross
cross-rsdp-256-balanced,Post-Quantum,5,0.6574296951293945,0.013115380681895297,153,0,1048576,66.88443422317505,0.07222080405601665,44.03142213821411,0.05019937074429534,51056,cross
cross-rsdp-256-fast,Post-Quantum,5,0.6571364402770996,0.011074529140697797,153,0,1024,27.236757278442383,0.0629066065085061,15.36555528640747,0.038798764471987005,76298,cross
cross-rsdp-256-fast,Post-Quantum,5,0.6571364402770996,0.011074529140697797,153,0,10240,27.433102130889893,0.05261376621483732,15.564837455749512,0.035263989355148635,76298,cross
cross-rsdp-256-fast,Post-Quantum,5,0.6571364402770996,0.011074529140697797,153,0,102400,29.38070297241211,0.06418565575457515,17.527003288269043,0.04812007775384014,76298,cross
cross-rsdp-256-fast,Post-Quantum,5,0.6571364402770996,0.011074529140697797,153,0,1048576,49.97293472290039,0.08692879945128985,38.14368009567261,0.04669609947637908,76298,cross
cross-rsdp-256-small,Post-Quantum,5,0.6586050987243652,0.015498597559588044,153,0,1024,83.78570079803467,0.050449106552856955,38.06361436843872,0.050119857340592225,43592,cross
cross-rsdp-256-small,Post-Quantum,5,0.6586050987243652,0.015498597559588044,153,0,10240,83.98346900939941,0.0474538627637052,38.26624155044556,0.0450409154567338,43592,cross
cross-rsdp-256-small,Post-Quantum,5,0.6586050987243652,0.015498597559588044,153,0,102400,85.96144199371338,0.06011570398624496,40.26019334793091,0.03712089985597207,43592,cross
cross-rsdp-256-small,Post-Quantum,5,0.6586050987243652,0.015498597559588044,153,0,1048576,106.6481065750122,0.18788995159361382,60.882389545440674,0.043943466049529485,43592,cross
cross-rsdpg-128-balanced,Post-Quantum,1,0.13384342193603516,0.005729172163231089,54,0,1024,7.388474941253662,0.027225011075081955,4.508559703826904,0.017784902745539462,9236,cross
cross-rsdpg-128-balanced,Post-Quantum,1,0.13384342193603516,0.005729172163231089,54,0,10240,7.544515132904053,0.028922787581211987,4.665331840515137,0.019351347334219178,9236,cross
cross-rsdpg-128-balanced,Post-Quantum,1,0.13384342193603516,0.005729172163231089,54,0,102400,9.120182991027832,0.044250480316835546,6.229441165924072,0.03460625849820441,9236,cross
cross-rsdpg-128-balanced,Post-Quantum,1,0.13384342193603516,0.005729172163231089,54,0,1048576,26.216063499450684,0.04477202590372187,23.22206974029541,0.05028557213950909,9236,cross
cross-rsdpg-128-fast,Post-Quantum,1,0.1343679428100586,0.004784102716959958,54,0,1024,3.8493752479553223,0.021001290379606127,2.3462319374084473,0.01533269474395475,12472,cross
cross-rsdpg-128-fast,Post-Quantum,1,0.1343679428100586,0.004784102716959958,54,0,10240,3.9986085891723637,0.01669089377836446,2.497682571411133,0.01765031661818903,12472,cross
cross-rsdpg-128-fast,Post-Quantum,1,0.1343679428100586,0.004784102716959958,54,0,102400,5.570051670074463,0.036204133960650024,4.061191082000732,0.022484190604861908,12472,cross
